aveQtyPerPurchase,medHitTotal,medPageView,medRevenuePerSess,medTimeBtwnSess,minTimeBtwnSess,numOfSess,percentSessWithPurchase
133.0,657.0,-85.0,1994.3,990.5,3948.0,-655.0,2002.3
144.9,354.0,-92.5,924.63,1073.8,2130.0,-711.25,932.63
147.0,477.0,-122.5,2501.59,1088.5,2868.0,-936.25,2509.59
126.0,453.0,-130.0,38.5,941.5,2724.0,-992.5,46.5
133.0,915.0,-51.25,102.515,990.5,5496.0,-401.875,110.515
333.666666667,339.0,-77.5,8530.83,2395.16666667,2040.0,-598.75,8538.83
210.0,393.0,-130.0,394.94,1529.5,2364.0,-992.5,402.94
126.0,423.0,-100.0,38.5,941.5,2544.0,-767.5,46.5
126.0,213.0,-152.5,38.5,941.5,1284.0,-1161.25,46.5
140.0,375.0,-137.5,368.97,1039.5,2256.0,-1048.75,376.97
126.0,657.0,-55.0,38.5,941.5,3948.0,-430.0,46.5
126.0,447.0,-25.0,38.5,941.5,2688.0,-205.0,46.5
126.0,957.0,-47.5,38.5,941.5,5748.0,-373.75,46.5
189.0,615.0,-92.5,2512.58,1382.5,3696.0,-711.25,2520.58
174.0,705.0,-85.0,918.89,1277.5,4236.0,-655.0,926.89
126.0,633.0,-107.5,38.5,941.5,3804.0,-823.75,46.5
133.0,555.0,-107.5,16855.72,990.5,3336.0,-823.75,16863.72
126.0,351.0,-160.0,38.5,941.5,2112.0,-1217.5,46.5
126.0,1077.0,230.0,38.5,941.5,6468.0,1707.5,46.5
148.615384615,375.0,-130.0,699.44,1099.80769231,2256.0,-992.5,707.44
126.0,195.0,-160.0,38.5,941.5,1176.0,-1217.5,46.5
135.333333333,381.0,-130.0,135.8,1006.83333333,2292.0,-992.5,143.8
266.0,909.0,-55.0,2270.8,1921.5,5460.0,-430.0,2278.8
126.0,501.0,-62.5,38.5,941.5,3012.0,-486.25,46.5
126.0,675.0,-62.5,38.5,941.5,4056.0,-486.25,46.5
140.0,432.0,-122.5,223.965,1039.5,2598.0,-936.25,231.965
126.0,243.0,-145.0,38.5,941.5,1464.0,-1105.0,46.5
130.2,309.0,-145.0,38.5,970.9,1860.0,-1105.0,46.5
126.0,597.0,-77.5,38.5,941.5,3588.0,-598.75,46.5
126.0,531.0,-122.5,38.5,941.5,3192.0,-936.25,46.5
141.473684211,717.0,-100.0,319.41,1049.81578947,4308.0,-767.5,327.41
329.0,651.0,-81.25,4616.78,2362.5,3912.0,-626.875,4624.78
150.5,636.0,-103.75,12122.985,1113.0,3822.0,-795.625,12130.985
147.0,1203.0,20.0,589.05,1088.5,7224.0,132.5,597.05
126.0,453.0,-92.5,38.5,941.5,2724.0,-711.25,46.5
236.727272727,387.0,-137.5,1649.2,1716.59090909,2328.0,-1048.75,1657.2
140.0,429.0,-137.5,605.57,1039.5,2580.0,-1048.75,613.57
416.888888889,525.0,-92.5,4313.05,2977.72222222,3156.0,-711.25,4321.05
798.0,633.0,-100.0,4675.65,5645.5,3804.0,-767.5,4683.65
133.0,453.0,-137.5,17204.25,990.5,2724.0,-1048.75,17212.25
126.0,306.0,-145.0,38.5,941.5,1842.0,-1105.0,46.5
321.575757576,801.0,-62.5,4455.64,2310.53030303,4812.0,-486.25,4463.64
178.5,450.0,-126.25,9846.235,1309.0,2706.0,-964.375,9854.235
126.0,1593.0,50.0,38.5,941.5,9564.0,357.5,46.5
706.125,615.0,-92.5,5552.96,5002.375,3696.0,-711.25,5560.96
126.0,489.0,-111.25,38.5,941.5,2940.0,-851.875,46.5
1316.0,1311.0,65.0,23673.58,9271.5,7872.0,470.0,23681.58
126.0,159.0,-145.0,38.5,941.5,960.0,-1105.0,46.5
140.0,375.0,-115.0,4774.91,1039.5,2256.0,-880.0,4782.91
168.0,813.0,-62.5,1785.63,1235.5,4884.0,-486.25,1793.63
140.636363636,627.0,-92.5,140.98,1043.95454545,3768.0,-711.25,148.98
126.0,537.0,-130.0,38.5,941.5,3228.0,-992.5,46.5
143.5,528.0,-111.25,895.965,1064.0,3174.0,-851.875,903.965
133.0,351.0,-137.5,124.88,990.5,2112.0,-1048.75,132.88
630.0,405.0,-137.5,8882.02,4469.5,2436.0,-1048.75,8890.02
185.5,573.0,-92.5,7615.3,1358.0,3444.0,-711.25,7623.3
959.0,429.0,-122.5,5525.94,6772.5,2580.0,-936.25,5533.94
126.0,693.0,-73.75,38.5,941.5,4164.0,-570.625,46.5
126.0,285.0,-145.0,38.5,941.5,1716.0,-1105.0,46.5
126.0,339.0,-145.0,38.5,941.5,2040.0,-1105.0,46.5
126.0,453.0,-115.0,38.5,941.5,2724.0,-880.0,46.5
154.0,627.0,-100.0,1430.94,1137.5,3768.0,-767.5,1438.94
136.888888889,453.0,-130.0,38.5,1017.72222222,2724.0,-992.5,46.5
133.0,651.0,-85.0,38.5,990.5,3912.0,-655.0,46.5
133.0,447.0,-107.5,1257.34,990.5,2688.0,-823.75,1265.34
133.0,1038.0,1.25,471.38,990.5,6234.0,-8.125,479.38
126.0,483.0,-107.5,38.5,941.5,2904.0,-823.75,46.5
276.5,450.0,-126.25,1490.755,1995.0,2706.0,-964.375,1498.755
126.0,243.0,-152.5,38.5,941.5,1464.0,-1161.25,46.5
126.0,423.0,-85.0,38.5,941.5,2544.0,-655.0,46.5
161.0,507.0,-115.0,5083.96,1186.5,3048.0,-880.0,5091.96
154.0,465.0,-122.5,38.5,1137.5,2796.0,-936.25,46.5
133.0,333.0,-145.0,1185.625,990.5,2004.0,-1105.0,1193.625
126.0,549.0,-107.5,38.5,941.5,3300.0,-823.75,46.5
137.666666667,417.0,-137.5,1564.71,1023.16666667,2508.0,-1048.75,1572.71
189.0,411.0,-130.0,9968.35,1382.5,2472.0,-992.5,9976.35
141.0,369.0,-130.0,510.16,1046.5,2220.0,-992.5,518.16
126.0,345.0,-130.0,38.5,941.5,2076.0,-992.5,46.5
126.0,315.0,-137.5,38.5,941.5,1896.0,-1048.75,46.5
126.0,465.0,-122.5,38.5,941.5,2796.0,-936.25,46.5
126.0,339.0,-137.5,38.5,941.5,2040.0,-1048.75,46.5
339.5,1230.0,8.75,4854.955,2436.0,7386.0,48.125,4862.955
173.727272727,327.0,-137.5,38.5,1275.59090909,1968.0,-1048.75,46.5
383.25,333.0,-133.75,1797.145,2742.25,2004.0,-1020.625,1805.145
126.0,261.0,-152.5,38.5,941.5,1572.0,-1161.25,46.5
1281.0,465.0,-122.5,20930.56,9026.5,2796.0,-936.25,20938.56
455.0,855.0,-40.0,2417.66,3244.5,5136.0,-317.5,2425.66
210.0,660.0,-92.5,23559.97,1529.5,3966.0,-711.25,23567.97
131.25,351.0,-141.25,296.52,978.25,2112.0,-1076.875,304.52
136.9375,462.0,-118.75,632.03,1018.0625,2778.0,-908.125,640.03
176.75,366.0,-115.0,458.99,1296.75,2202.0,-880.0,466.99
126.0,867.0,-92.5,38.5,941.5,5208.0,-711.25,46.5
136.5,369.0,-122.5,38.5,1015.0,2220.0,-936.25,46.5
126.0,459.0,-100.0,38.5,941.5,2760.0,-767.5,46.5
154.0,465.0,-115.0,2962.96,1137.5,2796.0,-880.0,2970.96
177.625,291.0,-141.25,38.5,1302.875,1752.0,-1076.875,46.5
168.0,681.0,-85.0,10469.55,1235.5,4092.0,-655.0,10477.55
133.0,555.0,-115.0,141.12,990.5,3336.0,-880.0,149.12
126.0,921.0,-55.0,38.5,941.5,5532.0,-430.0,46.5
126.0,315.0,-122.5,38.5,941.5,1896.0,-936.25,46.5
294.0,357.0,-137.5,3585.82,2117.5,2148.0,-1048.75,3593.82
165.2,489.0,-92.5,1446.48,1215.9,2940.0,-711.25,1454.48
970.8125,621.0,-88.75,6503.91,6855.1875,3732.0,-683.125,6511.91
147.0,633.0,-92.5,37839.83,1088.5,3804.0,-711.25,37847.83
126.0,420.0,-126.25,38.5,941.5,2526.0,-964.375,46.5
126.0,267.0,-130.0,38.5,941.5,1608.0,-992.5,46.5
539.0,459.0,-115.0,1044.26,3832.5,2760.0,-880.0,1052.26
248.76923077,507.0,-115.0,3560.06,1800.88461539,3048.0,-880.0,3568.06
164.5,1230.0,-10.0,1242.955,1211.0,7386.0,-92.5,1250.955
158.375,324.0,-126.25,995.82,1168.125,1950.0,-964.375,1003.82
126.0,279.0,-130.0,38.5,941.5,1680.0,-992.5,46.5
228.666666667,369.0,-137.5,261.52,1660.16666667,2220.0,-1048.75,269.52
126.0,225.0,-160.0,38.5,941.5,1356.0,-1217.5,46.5
147.0,375.0,-130.0,408.31,1088.5,2256.0,-992.5,416.31
147.0,300.0,-137.5,163.345,1088.5,1806.0,-1048.75,171.345
129.5,459.0,-103.75,1090.39,966.0,2760.0,-795.625,1098.39
280.0,519.0,-107.5,9926.77,2019.5,3120.0,-823.75,9934.77
155.5,495.0,-111.25,821.59,1148.0,2976.0,-851.875,829.59
187.833333333,681.0,-62.5,2177.455,1374.33333333,4092.0,-486.25,2185.455
266.0,423.0,-130.0,1011.78,1921.5,2544.0,-992.5,1019.78
126.0,675.0,12.5,38.5,941.5,4056.0,76.25,46.5
133.0,411.0,-137.5,512.89,990.5,2472.0,-1048.75,520.89
378.0,351.0,-137.5,3982.51,2705.5,2112.0,-1048.75,3990.51
154.0,1029.0,-17.5,12548.69,1137.5,6180.0,-148.75,12556.69
142.333333333,357.0,-137.5,2456.86,1055.83333333,2148.0,-1048.75,2464.86
126.0,771.0,-85.0,38.5,941.5,4632.0,-655.0,46.5
126.0,435.0,-107.5,38.5,941.5,2616.0,-823.75,46.5
287.0,813.0,-62.5,6699.49,2068.5,4884.0,-486.25,6707.49
128.8,591.0,-92.5,38.5,961.1,3552.0,-711.25,46.5
239.75,456.0,-103.75,912.205,1737.75,2742.0,-795.625,920.205
168.0,969.0,-40.0,38.5,1235.5,5820.0,-317.5,46.5
126.0,219.0,-145.0,38.5,941.5,1320.0,-1105.0,46.5
133.0,915.0,-25.0,304.64,990.5,5496.0,-205.0,312.64
126.0,741.0,-107.5,38.5,941.5,4452.0,-823.75,46.5
166.384615385,585.0,-100.0,1539.51,1224.19230769,3516.0,-767.5,1547.51
126.0,1401.0,20.0,38.5,941.5,8412.0,132.5,46.5
126.0,369.0,-118.75,38.5,941.5,2220.0,-908.125,46.5
129.5,393.0,-133.75,1215.76,966.0,2364.0,-1020.625,1223.76
126.0,315.0,-137.5,38.5,941.5,1896.0,-1048.75,46.5
126.0,255.0,-167.5,38.5,941.5,1536.0,-1273.75,46.5
196.0,393.0,-152.5,436.1,1431.5,2364.0,-1161.25,444.1
177.333333333,441.0,-126.25,4209.24,1300.83333333,2652.0,-964.375,4217.24
255.5,615.0,-100.0,12786.9,1848.0,3696.0,-767.5,12794.9
140.0,339.0,-137.5,879.83,1039.5,2040.0,-1048.75,887.83
126.0,642.0,-92.5,38.5,941.5,3858.0,-711.25,46.5
126.0,297.0,-25.0,38.5,941.5,1788.0,-205.0,46.5
129.5,384.0,-115.0,261.765,966.0,2310.0,-880.0,269.765
126.0,501.0,-130.0,38.5,941.5,3012.0,-992.5,46.5
126.0,645.0,-85.0,38.5,941.5,3876.0,-655.0,46.5
182.0,351.0,-130.0,139.09,1333.5,2112.0,-992.5,147.09
140.0,345.0,-130.0,4132.87,1039.5,2076.0,-992.5,4140.87
332.5,459.0,-122.5,8496.32,2387.0,2760.0,-936.25,8504.32
126.0,855.0,27.5,38.5,941.5,5136.0,188.75,46.5
126.0,447.0,-115.0,38.5,941.5,2688.0,-880.0,46.5
126.0,525.0,-122.5,38.5,941.5,3156.0,-936.25,46.5
126.0,255.0,-145.0,38.5,941.5,1536.0,-1105.0,46.5
164.5,840.0,-66.25,2120.405,1211.0,5046.0,-514.375,2128.405
126.0,273.0,-145.0,38.5,941.5,1644.0,-1105.0,46.5
137.666666667,435.0,-122.5,443.03,1023.16666667,2616.0,-936.25,451.03
126.0,489.0,-122.5,38.5,941.5,2940.0,-936.25,46.5
133.0,537.0,-115.0,55.79,990.5,3228.0,-880.0,63.79
126.0,297.0,-145.0,38.5,941.5,1788.0,-1105.0,46.5
280.0,843.0,-17.5,4077.29,2019.5,5064.0,-148.75,4085.29
224.0,408.0,-133.75,19813.01,1627.5,2454.0,-1020.625,19821.01
126.0,336.0,-137.5,38.5,941.5,2022.0,-1048.75,46.5
126.0,459.0,-96.25,38.5,941.5,2760.0,-739.375,46.5
224.0,729.0,-81.25,427.07,1627.5,4380.0,-626.875,435.07
189.0,759.0,-77.5,4583.46,1382.5,4560.0,-598.75,4591.46
126.0,426.0,-103.75,38.5,941.5,2562.0,-795.625,46.5
126.0,1377.0,80.0,38.5,941.5,8268.0,582.5,46.5
135.333333333,399.0,-137.5,772.66,1006.83333333,2400.0,-1048.75,780.66
196.0,525.0,-103.75,1051.89,1431.5,3156.0,-795.625,1059.89
410.0,645.0,-85.0,4675.3,2929.5,3876.0,-655.0,4683.3
245.0,1002.0,-2.5,15144.99,1774.5,6018.0,-36.25,15152.99
2572.76923077,549.0,-115.0,10023.58,18068.8846154,3300.0,-880.0,10031.58
140.0,348.0,-137.5,314.79,1039.5,2094.0,-1048.75,322.79
132.222222222,399.0,-130.0,38.5,985.055555556,2400.0,-992.5,46.5
126.0,399.0,-130.0,38.5,941.5,2400.0,-992.5,46.5
126.0,267.0,-160.0,38.5,941.5,1608.0,-1217.5,46.5
212.333333333,429.0,-115.0,38.5,1545.83333333,2580.0,-880.0,46.5
134.4,441.0,-122.5,38.5,1000.3,2652.0,-936.25,46.5
133.0,519.0,-107.5,629.02,990.5,3120.0,-823.75,637.02
154.0,399.0,-130.0,1358.0,1137.5,2400.0,-992.5,1366.0
126.0,351.0,-115.0,38.5,941.5,2112.0,-880.0,46.5
175.0,729.0,-85.0,2412.48,1284.5,4380.0,-655.0,2420.48
126.0,339.0,-122.5,38.5,941.5,2040.0,-936.25,46.5
185.818181818,381.0,-145.0,2116.59,1360.22727273,2292.0,-1105.0,2124.59
469.0,393.0,-137.5,47850.74,3342.5,2364.0,-1048.75,47858.74
161.0,324.0,-141.25,12446.665,1186.5,1950.0,-1076.875,12454.665
140.0,1218.0,31.25,13583.43,1039.5,7314.0,216.875,13591.43
588.0,753.0,-70.0,4637.99,4175.5,4524.0,-542.5,4645.99
126.0,1101.0,147.5,38.5,941.5,6612.0,1088.75,46.5
154.0,489.0,-122.5,2936.78,1137.5,2940.0,-936.25,2944.78
126.0,261.0,-152.5,38.5,941.5,1572.0,-1161.25,46.5
140.0,483.0,-122.5,2777.74,1039.5,2904.0,-936.25,2785.74
126.0,312.0,-148.75,38.5,941.5,1878.0,-1133.125,46.5
126.0,291.0,-115.0,38.5,941.5,1752.0,-880.0,46.5
133.0,399.0,-137.5,781.76,990.5,2400.0,-1048.75,789.76
126.0,261.0,-160.0,38.5,941.5,1572.0,-1217.5,46.5
126.0,903.0,-55.0,38.5,941.5,5424.0,-430.0,46.5
155.4,399.0,-115.0,2256.45,1147.3,2400.0,-880.0,2264.45
176.75,396.0,-133.75,38.5,1296.75,2382.0,-1020.625,46.5
126.0,423.0,-122.5,38.5,941.5,2544.0,-936.25,46.5
140.0,357.0,-130.0,543.48,1039.5,2148.0,-992.5,551.48
210.0,501.0,-115.0,879.34,1529.5,3012.0,-880.0,887.34
126.0,393.0,-103.75,38.5,941.5,2364.0,-795.625,46.5
140.0,459.0,-122.5,329.7,1039.5,2760.0,-936.25,337.7
154.0,423.0,-122.5,20728.68,1137.5,2544.0,-936.25,20736.68
133.0,399.0,-137.5,176.26,990.5,2400.0,-1048.75,184.26
133.0,417.0,-130.0,217.7,990.5,2508.0,-992.5,225.7
169.555555556,423.0,-130.0,1062.53,1246.38888889,2544.0,-992.5,1070.53
126.0,195.0,-152.5,38.5,941.5,1176.0,-1161.25,46.5
191.1,375.0,-130.0,942.795,1397.2,2256.0,-992.5,950.795
280.0,699.0,-70.0,4522.42,2019.5,4200.0,-542.5,4530.42
126.0,297.0,-145.0,38.5,941.5,1788.0,-1105.0,46.5
126.0,273.0,-152.5,38.5,941.5,1644.0,-1161.25,46.5
126.0,189.0,-152.5,38.5,941.5,1140.0,-1161.25,46.5
210.0,399.0,-130.0,3236.38,1529.5,2400.0,-992.5,3244.38
126.0,789.0,42.5,38.5,941.5,4740.0,301.25,46.5
140.0,549.0,-55.0,223.3,1039.5,3300.0,-430.0,231.3
133.0,345.0,-137.5,317.52,990.5,2076.0,-1048.75,325.52
140.0,435.0,-122.5,567.28,1039.5,2616.0,-936.25,575.28
126.0,201.0,-145.0,38.5,941.5,1212.0,-1105.0,46.5
151.9,405.0,-118.75,252.665,1122.8,2436.0,-908.125,260.665
126.0,423.0,-137.5,38.5,941.5,2544.0,-1048.75,46.5
168.0,531.0,-130.0,1030.12,1235.5,3192.0,-992.5,1038.12
189.0,1029.0,-40.0,51001.23,1382.5,6180.0,-317.5,51009.23
140.0,405.0,-137.5,2990.4,1039.5,2436.0,-1048.75,2998.4
126.0,189.0,-122.5,38.5,941.5,1140.0,-936.25,46.5
351.75,426.0,-126.25,1035.195,2521.75,2562.0,-964.375,1043.195
213.5,1164.0,-13.75,2817.885,1554.0,6990.0,-120.625,2825.885
126.0,219.0,-160.0,38.5,941.5,1320.0,-1217.5,46.5
437.5,768.0,-70.0,4812.99,3122.0,4614.0,-542.5,4820.99
126.0,1149.0,-85.0,38.5,941.5,6900.0,-655.0,46.5
126.0,603.0,-107.5,38.5,941.5,3624.0,-823.75,46.5
126.0,183.0,-122.5,38.5,941.5,1104.0,-936.25,46.5
126.0,315.0,-100.0,38.5,941.5,1896.0,-767.5,46.5
292.157894737,531.0,-107.5,1448.16,2104.60526316,3192.0,-823.75,1456.16
133.0,423.0,-122.5,5044.76,990.5,2544.0,-936.25,5052.76
133.0,393.0,-137.5,94.71,990.5,2364.0,-1048.75,102.71
301.0,477.0,-115.0,6209.98,2166.5,2868.0,-880.0,6217.98
526.0,777.0,-70.0,10636.85,3741.5,4668.0,-542.5,10644.85
156.8,435.0,-130.0,196.98,1157.1,2616.0,-992.5,204.98
254.692307692,489.0,-115.0,591.57,1842.34615385,2940.0,-880.0,599.57
126.0,285.0,-152.5,38.5,941.5,1716.0,-1161.25,46.5
178.5,501.0,-111.25,191.485,1309.0,3012.0,-851.875,199.485
336.0,381.0,-130.0,5023.2,2411.5,2292.0,-992.5,5031.2
182.0,351.0,-137.5,756.0,1333.5,2112.0,-1048.75,764.0
133.0,369.0,-137.5,1130.01,990.5,2220.0,-1048.75,1138.01
406.0,855.0,-47.5,46379.62,2901.5,5136.0,-373.75,46387.62
126.0,219.0,-160.0,38.5,941.5,1320.0,-1217.5,46.5
161.0,366.0,-141.25,1250.935,1186.5,2202.0,-1076.875,1258.935
192.230769231,477.0,-107.5,879.83,1405.11538462,2868.0,-823.75,887.83
497.0,513.0,-115.0,2810.29,3538.5,3084.0,-880.0,2818.29
140.0,603.0,-100.0,28768.46,1039.5,3624.0,-767.5,28776.46
294.0,711.0,-70.0,1172.5,2117.5,4272.0,-542.5,1180.5
126.0,213.0,-152.5,38.5,941.5,1284.0,-1161.25,46.5
126.0,447.0,-100.0,38.5,941.5,2688.0,-767.5,46.5
133.583333333,372.0,-130.0,153.125,994.583333333,2238.0,-992.5,161.125
199.5,897.0,-58.75,6913.41,1456.0,5388.0,-458.125,6921.41
126.0,249.0,-160.0,38.5,941.5,1500.0,-1217.5,46.5
270.2,387.0,-115.0,2813.58,1950.9,2328.0,-880.0,2821.58
126.0,387.0,-55.0,38.5,941.5,2328.0,-430.0,46.5
203.0,465.0,-122.5,1535.31,1480.5,2796.0,-936.25,1543.31
222.133333333,507.0,-115.0,1408.68,1614.43333333,3048.0,-880.0,1416.68
175.0,651.0,-70.0,6545.455,1284.5,3912.0,-542.5,6553.455
126.0,687.0,-88.75,38.5,941.5,4128.0,-683.125,46.5
133.0,1065.0,-40.0,5298.09,990.5,6396.0,-317.5,5306.09
153.5625,558.0,-100.0,835.975,1134.4375,3354.0,-767.5,843.975
126.0,279.0,-152.5,38.5,941.5,1680.0,-1161.25,46.5
197.0,669.0,-77.5,1346.31,1438.5,4020.0,-598.75,1354.31
136.5,1083.0,31.25,118.72,1015.0,6504.0,216.875,126.72
140.0,711.0,-77.5,1162.0,1039.5,4272.0,-598.75,1170.0
126.0,639.0,-100.0,38.5,941.5,3840.0,-767.5,46.5
126.0,801.0,-66.25,38.5,941.5,4812.0,-514.375,46.5
290.5,1071.0,-13.75,11100.775,2093.0,6432.0,-120.625,11108.775
213.5,774.0,-70.0,7663.95,1554.0,4650.0,-542.5,7671.95
136.5,480.0,-122.5,1698.305,1015.0,2886.0,-936.25,1706.305
140.0,657.0,-77.5,422.8,1039.5,3948.0,-598.75,430.8
686.0,363.0,-130.0,1224.86,4861.5,2184.0,-992.5,1232.86
202.222222222,417.0,-115.0,1405.18,1475.05555556,2508.0,-880.0,1413.18
133.0,339.0,-137.5,1463.63,990.5,2040.0,-1048.75,1471.63
156.0,351.0,-107.5,38.5,1151.5,2112.0,-823.75,46.5
126.0,309.0,-92.5,38.5,941.5,1860.0,-711.25,46.5
126.0,315.0,-92.5,38.5,941.5,1896.0,-711.25,46.5
126.0,399.0,-152.5,38.5,941.5,2400.0,-1161.25,46.5
130.666666667,375.0,-137.5,499.73,974.166666667,2256.0,-1048.75,507.73
156.333333333,297.0,-137.5,38.5,1153.83333333,1788.0,-1048.75,46.5
126.0,225.0,-160.0,38.5,941.5,1356.0,-1217.5,46.5
126.0,633.0,-100.0,38.5,941.5,3804.0,-767.5,46.5
126.0,264.0,-141.25,38.5,941.5,1590.0,-1076.875,46.5
126.0,273.0,-160.0,38.5,941.5,1644.0,-1217.5,46.5
147.0,849.0,-47.5,1244.88,1088.5,5100.0,-373.75,1252.88
192.181818182,585.0,-100.0,1266.02,1404.77272727,3516.0,-767.5,1274.02
136.5,435.0,-122.5,321.65,1015.0,2616.0,-936.25,329.65
162.555555556,375.0,-122.5,714.56,1197.38888889,2256.0,-936.25,722.56
174.3,369.0,-130.0,190.19,1279.6,2220.0,-992.5,198.19
233.333333333,459.0,-107.5,3599.82,1692.83333333,2760.0,-823.75,3607.82
234.5,411.0,-118.75,1526.77,1701.0,2472.0,-908.125,1534.77
133.0,357.0,-115.0,337.75,990.5,2148.0,-880.0,345.75
126.0,345.0,-137.5,38.5,941.5,2076.0,-1048.75,46.5
126.0,315.0,-145.0,38.5,941.5,1896.0,-1105.0,46.5
126.0,471.0,-137.5,38.5,941.5,2832.0,-1048.75,46.5
126.0,363.0,-130.0,38.5,941.5,2184.0,-992.5,46.5
140.0,549.0,-100.0,3179.75,1039.5,3300.0,-767.5,3187.75
1827.0,393.0,-130.0,28453.11,12848.5,2364.0,-992.5,28461.11
133.0,393.0,-126.25,4172.7,990.5,2364.0,-964.375,4180.7
182.0,510.0,-115.0,921.9,1333.5,3066.0,-880.0,929.9
126.0,879.0,-77.5,38.5,941.5,5280.0,-598.75,46.5
126.0,771.0,-77.5,38.5,941.5,4632.0,-598.75,46.5
296.882352941,741.0,-77.5,3571.61,2137.67647059,4452.0,-598.75,3579.61
126.0,399.0,-100.0,38.5,941.5,2400.0,-767.5,46.5
140.0,525.0,-122.5,129.92,1039.5,3156.0,-936.25,137.92
126.0,513.0,-107.5,38.5,941.5,3084.0,-823.75,46.5
303.333333333,435.0,-130.0,6040.58,2182.83333333,2616.0,-992.5,6048.58
178.5,477.0,-122.5,1222.83,1309.0,2868.0,-936.25,1230.83
126.0,270.0,-137.5,38.5,941.5,1626.0,-1048.75,46.5
133.0,411.0,-122.5,169.225,990.5,2472.0,-936.25,177.225
311.5,1383.0,27.5,8859.725,2240.0,8304.0,188.75,8867.725
168.0,351.0,-137.5,285.04,1235.5,2112.0,-1048.75,293.04
578.666666667,741.0,-62.5,544.74,4110.16666667,4452.0,-486.25,552.74
245.0,642.0,-92.5,4401.32,1774.5,3858.0,-711.25,4409.32
126.0,291.0,-145.0,38.5,941.5,1752.0,-1105.0,46.5
126.0,615.0,-100.0,38.5,941.5,3696.0,-767.5,46.5
455.0,474.0,-115.0,9653.875,3244.5,2850.0,-880.0,9661.875
623.823529412,669.0,-92.5,2943.08,4426.26470588,4020.0,-711.25,2951.08
1806.0,417.0,-40.0,1675.94,12701.5,2508.0,-317.5,1683.94
126.0,405.0,-107.5,38.5,941.5,2436.0,-823.75,46.5
168.0,603.0,-92.5,9878.4,1235.5,3624.0,-711.25,9886.4
169.0,381.0,-130.0,893.9,1242.5,2292.0,-992.5,901.9
133.0,573.0,-55.0,190.4,990.5,3444.0,-430.0,198.4
126.0,243.0,-152.5,38.5,941.5,1464.0,-1161.25,46.5
126.0,297.0,-152.5,38.5,941.5,1788.0,-1161.25,46.5
126.0,525.0,-100.0,38.5,941.5,3156.0,-767.5,46.5
366.333333333,621.0,-62.5,1696.94,2623.83333333,3732.0,-486.25,1704.94
140.0,447.0,-107.5,5560.45,1039.5,2688.0,-823.75,5568.45
356.25,858.0,-58.75,1340.78,2553.25,5154.0,-458.125,1348.78
126.0,393.0,-130.0,38.5,941.5,2364.0,-992.5,46.5
203.0,525.0,-122.5,10425.03,1480.5,3156.0,-936.25,10433.03
133.0,435.0,-55.0,295.75,990.5,2616.0,-430.0,303.75
147.0,525.0,-115.0,3050.67,1088.5,3156.0,-880.0,3058.67
293.125,765.0,-51.25,1234.135,2111.375,4596.0,-401.875,1242.135
161.0,471.0,-126.25,4970.21,1186.5,2832.0,-964.375,4978.21
126.0,225.0,-175.0,38.5,941.5,1356.0,-1330.0,46.5
159.894736842,525.0,-77.5,173.88,1178.76315789,3156.0,-598.75,181.88
253.75,375.0,-133.75,3553.2,1835.75,2256.0,-1020.625,3561.2
273.0,339.0,-137.5,4249.21,1970.5,2040.0,-1048.75,4257.21
126.0,348.0,-141.25,38.5,941.5,2094.0,-1076.875,46.5
329.0,729.0,-70.0,3444.49,2362.5,4380.0,-542.5,3452.49
126.0,324.0,-145.0,38.5,941.5,1950.0,-1105.0,46.5
168.0,336.0,-141.25,643.965,1235.5,2022.0,-1076.875,651.965
784.823529412,423.0,-122.5,51506.7,5553.26470588,2544.0,-936.25,51514.7
270.333333333,609.0,-92.5,1697.08,1951.83333333,3660.0,-711.25,1705.08
126.0,411.0,-77.5,38.5,941.5,2472.0,-598.75,46.5
137.666666667,387.0,-130.0,527.66,1023.16666667,2328.0,-992.5,535.66
238.0,1041.0,-17.5,6934.2,1725.5,6252.0,-148.75,6942.2
126.0,369.0,-137.5,38.5,941.5,2220.0,-1048.75,46.5
140.0,351.0,-137.5,1766.52,1039.5,2112.0,-1048.75,1774.52
406.0,675.0,-77.5,1322.23,2901.5,4056.0,-598.75,1330.23
126.0,345.0,-122.5,38.5,941.5,2076.0,-936.25,46.5
129.5,372.0,-122.5,95.095,966.0,2238.0,-936.25,103.095
126.0,423.0,-130.0,38.5,941.5,2544.0,-992.5,46.5
373.333333333,564.0,-100.0,7522.76,2672.83333333,3390.0,-767.5,7530.76
285.6,417.0,-137.5,826.07,2058.7,2508.0,-1048.75,834.07
126.0,381.0,-137.5,38.5,941.5,2292.0,-1048.75,46.5
143.5,492.0,-126.25,179.445,1064.0,2958.0,-964.375,187.445
703.9375,1122.0,-13.75,38.5,4987.0625,6738.0,-120.625,46.5
131.0,714.0,-88.75,38.5,976.5,4290.0,-683.125,46.5
126.0,309.0,-145.0,38.5,941.5,1860.0,-1105.0,46.5
161.0,579.0,-107.5,2289.21,1186.5,3480.0,-823.75,2297.21
136.5,402.0,-137.5,1705.48,1015.0,2418.0,-1048.75,1713.48
178.5,267.0,-145.0,407.4,1309.0,1608.0,-1105.0,415.4
224.0,759.0,-77.5,2928.59,1627.5,4560.0,-598.75,2936.59
126.0,459.0,-130.0,38.5,941.5,2760.0,-992.5,46.5
293.363636364,585.0,-107.5,639.8,2113.04545455,3516.0,-823.75,647.8
